level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1728	2200	-1	
2	1	1	0	0	0	232	83	210	20	-1	
3	1	1	1	0	0	232	83	210	20	-1	
4	1	1	1	1	0	232	83	210	20	-1	
5	1	1	1	1	1	232	84	94	19	96	SECTION
5	1	1	1	1	2	336	84	17	18	56	II
5	1	1	1	1	3	375	83	67	18	74	1952-53
2	1	2	0	0	0	613	105	624	49	-1	
3	1	2	1	0	0	613	105	624	49	-1	
4	1	2	1	1	0	613	105	624	49	-1	
5	1	2	1	1	1	613	108	255	46	91	GEARBOX,
5	1	2	1	1	2	896	107	132	38	96	MAIN
5	1	2	1	1	3	1057	105	180	40	96	CASING
2	1	3	0	0	0	1643	167	3	8	-1	
3	1	3	1	0	0	1643	167	3	8	-1	
4	1	3	1	1	0	1643	167	3	8	-1	
5	1	3	1	1	1	1643	167	3	8	42	i
2	1	4	0	0	0	1691	165	30	16	-1	
3	1	4	1	0	0	1691	165	30	16	-1	
4	1	4	1	1	0	1691	165	30	16	-1	
5	1	4	1	1	1	1691	165	30	16	77	PL
2	1	5	0	0	0	1702	181	19	15	-1	
3	1	5	1	0	0	1702	181	19	15	-1	
4	1	5	1	1	0	1702	181	19	15	-1	
5	1	5	1	1	1	1702	181	19	15	96	RE
2	1	6	0	0	0	1085	221	85	34	-1	
3	1	6	1	0	0	1085	221	85	34	-1	
4	1	6	1	1	0	1085	221	85	34	-1	
5	1	6	1	1	1	1085	221	85	34	0	§f—o
2	1	7	0	0	0	901	196	102	112	-1	
3	1	7	1	0	0	901	196	102	112	-1	
4	1	7	1	1	0	901	196	102	112	-1	
5	1	7	1	1	1	901	196	102	112	31	4
2	1	8	0	0	0	663	351	71	79	-1	
3	1	8	1	0	0	663	351	71	79	-1	
4	1	8	1	1	0	663	351	71	79	-1	
5	1	8	1	1	1	663	351	71	79	0	<!
2	1	9	0	0	0	908	453	21	13	-1	
3	1	9	1	0	0	908	453	21	13	-1	
4	1	9	1	1	0	908	453	21	13	-1	
5	1	9	1	1	1	908	453	21	13	17	wal
2	1	10	0	0	0	1091	426	195	53	-1	
3	1	10	1	0	0	1091	426	195	53	-1	
4	1	10	1	1	0	1091	426	195	53	-1	
5	1	10	1	1	1	1091	426	195	53	44	Ca
5	1	10	1	1	2	1254	422	34	67	13	I
2	1	11	0	0	0	1365	450	37	30	-1	
3	1	11	1	0	0	1365	450	37	30	-1	
4	1	11	1	1	0	1365	450	37	30	-1	
5	1	11	1	1	1	1365	450	37	30	43	ee
2	1	12	0	0	0	1201	492	68	18	-1	
3	1	12	1	0	0	1201	492	68	18	-1	
4	1	12	1	1	0	1201	492	68	18	-1	
5	1	12	1	1	1	1201	488	26	32	44	°c
5	1	12	1	1	2	1245	488	24	32	37	©.
2	1	13	0	0	0	871	521	58	35	-1	
3	1	13	1	0	0	871	521	58	35	-1	
4	1	13	1	1	0	871	521	58	35	-1	
5	1	13	1	1	1	871	521	58	35	58	SQ
2	1	14	0	0	0	1080	533	16	15	-1	
3	1	14	1	0	0	1080	533	16	15	-1	
4	1	14	1	1	0	1080	533	16	15	-1	
5	1	14	1	1	1	1080	533	16	15	46	ire
2	1	15	0	0	0	727	550	82	34	-1	
3	1	15	1	0	0	727	550	82	34	-1	
4	1	15	1	1	0	727	550	82	34	-1	
5	1	15	1	1	1	727	550	82	34	0	Oa
2	1	16	0	0	0	909	555	49	31	-1	
3	1	16	1	0	0	909	555	49	31	-1	
4	1	16	1	1	0	909	555	49	31	-1	
5	1	16	1	1	1	909	555	49	31	62	Ov
2	1	17	0	0	0	657	563	27	26	-1	
3	1	17	1	0	0	657	563	27	26	-1	
4	1	17	1	1	0	657	563	27	26	-1	
5	1	17	1	1	1	657	563	27	26	71	7
2	1	18	0	0	0	1309	577	88	27	-1	
3	1	18	1	0	0	1309	577	88	27	-1	
4	1	18	1	1	0	1309	577	88	27	-1	
5	1	18	1	1	1	1309	577	88	27	25	ZA
2	1	19	0	0	0	880	610	47	20	-1	
3	1	19	1	0	0	880	610	47	20	-1	
4	1	19	1	1	0	880	610	47	20	-1	
5	1	19	1	1	1	880	610	47	20	58	4
2	1	20	0	0	0	930	590	26	40	-1	
3	1	20	1	0	0	930	590	26	40	-1	
4	1	20	1	1	0	930	590	26	40	-1	
5	1	20	1	1	1	930	590	26	40	5	fy
2	1	21	0	0	0	1271	630	35	11	-1	
3	1	21	1	0	0	1271	630	35	11	-1	
4	1	21	1	1	0	1271	630	35	11	-1	
5	1	21	1	1	1	1271	630	35	11	15	fg
2	1	22	0	0	0	1697	602	20	21	-1	
3	1	22	1	0	0	1697	602	20	21	-1	
4	1	22	1	1	0	1697	602	20	21	-1	
5	1	22	1	1	1	1697	602	20	21	96	10
2	1	23	0	0	0	962	619	39	38	-1	
3	1	23	1	0	0	962	619	39	38	-1	
4	1	23	1	1	0	962	619	39	38	-1	
5	1	23	1	1	1	962	619	39	38	5	YY
2	1	24	0	0	0	1033	594	62	72	-1	
3	1	24	1	0	0	1033	594	62	72	-1	
4	1	24	1	1	0	1033	594	62	72	-1	
5	1	24	1	1	1	1033	594	62	72	43	Gs
2	1	25	0	0	0	1696	636	16	20	-1	
3	1	25	1	0	0	1696	636	16	20	-1	
4	1	25	1	1	0	1696	636	16	20	-1	
5	1	25	1	1	1	1696	636	16	20	48	It
2	1	26	0	0	0	1695	669	20	20	-1	
3	1	26	1	0	0	1695	669	20	20	-1	
4	1	26	1	1	0	1695	669	20	20	-1	
5	1	26	1	1	1	1695	669	20	20	89	12
2	1	27	0	0	0	542	637	50	106	-1	
3	1	27	1	0	0	542	637	50	106	-1	
4	1	27	1	1	0	542	637	50	106	-1	
5	1	27	1	1	1	542	637	50	106	45	(
2	1	28	0	0	0	614	637	70	106	-1	
3	1	28	1	0	0	614	637	70	106	-1	
4	1	28	1	1	0	614	637	70	106	-1	
5	1	28	1	1	1	614	637	70	106	25	OF
2	1	29	0	0	0	1694	701	19	21	-1	
3	1	29	1	0	0	1694	701	19	21	-1	
4	1	29	1	1	0	1694	701	19	21	-1	
5	1	29	1	1	1	1694	701	19	21	92	13
2	1	30	0	0	0	389	628	146	124	-1	
3	1	30	1	0	0	389	628	146	124	-1	
4	1	30	1	1	0	389	628	146	124	-1	
5	1	30	1	1	1	389	628	146	124	32	oe)
2	1	31	0	0	0	898	748	43	15	-1	
3	1	31	1	0	0	898	748	43	15	-1	
4	1	31	1	1	0	898	748	43	15	-1	
5	1	31	1	1	1	898	748	43	15	21	a7
2	1	32	0	0	0	908	757	30	13	-1	
3	1	32	1	0	0	908	757	30	13	-1	
4	1	32	1	1	0	908	757	30	13	-1	
5	1	32	1	1	1	908	757	30	13	32	a
2	1	33	0	0	0	1693	734	21	21	-1	
3	1	33	1	0	0	1693	734	21	21	-1	
4	1	33	1	1	0	1693	734	21	21	-1	
5	1	33	1	1	1	1693	734	21	21	87	14
2	1	34	0	0	0	1395	771	20	9	-1	
3	1	34	1	0	0	1395	771	20	9	-1	
4	1	34	1	1	0	1395	771	20	9	-1	
5	1	34	1	1	1	1395	771	20	9	35	ue
2	1	35	0	0	0	1692	767	19	21	-1	
3	1	35	1	0	0	1692	767	19	21	-1	
4	1	35	1	1	0	1692	767	19	21	-1	
5	1	35	1	1	1	1692	767	19	21	88	15
2	1	36	0	0	0	1690	800	21	21	-1	
3	1	36	1	0	0	1690	800	21	21	-1	
4	1	36	1	1	0	1690	800	21	21	-1	
5	1	36	1	1	1	1690	800	21	21	96	16
2	1	37	0	0	0	533	834	53	18	-1	
3	1	37	1	0	0	533	834	53	18	-1	
4	1	37	1	1	0	533	834	53	18	-1	
5	1	37	1	1	1	533	834	53	18	49	a
2	1	38	0	0	0	667	839	26	22	-1	
3	1	38	1	0	0	667	839	26	22	-1	
4	1	38	1	1	0	667	839	26	22	-1	
5	1	38	1	1	1	667	839	26	22	21	(a)
2	1	39	0	0	0	694	841	16	7	-1	
3	1	39	1	0	0	694	841	16	7	-1	
4	1	39	1	1	0	694	841	16	7	-1	
5	1	39	1	1	1	694	841	16	7	16	ii
2	1	40	0	0	0	1059	829	53	38	-1	
3	1	40	1	0	0	1059	829	53	38	-1	
4	1	40	1	1	0	1059	829	53	38	-1	
5	1	40	1	1	1	1059	829	53	38	7	vn™
2	1	41	0	0	0	1690	833	20	22	-1	
3	1	41	1	0	0	1690	833	20	22	-1	
4	1	41	1	1	0	1690	833	20	22	-1	
5	1	41	1	1	1	1690	833	20	22	89	7
2	1	42	0	0	0	626	842	17	29	-1	
3	1	42	1	0	0	626	842	17	29	-1	
4	1	42	1	1	0	626	842	17	29	-1	
5	1	42	1	1	1	626	842	17	29	41	¢
2	1	43	0	0	0	1177	884	26	12	-1	
3	1	43	1	0	0	1177	884	26	12	-1	
4	1	43	1	1	0	1177	884	26	12	-1	
5	1	43	1	1	1	1177	884	26	12	0	Liray,
2	1	44	0	0	0	1689	866	21	21	-1	
3	1	44	1	0	0	1689	866	21	21	-1	
4	1	44	1	1	0	1689	866	21	21	-1	
5	1	44	1	1	1	1689	866	21	21	96	18
2	1	45	0	0	0	1409	853	118	72	-1	
3	1	45	1	0	0	1409	853	118	72	-1	
4	1	45	1	1	0	1409	853	118	72	-1	
5	1	45	1	1	1	1409	853	118	72	62	OO)
2	1	46	0	0	0	1689	898	19	21	-1	
3	1	46	1	0	0	1689	898	19	21	-1	
4	1	46	1	1	0	1689	898	19	21	-1	
5	1	46	1	1	1	1689	898	19	21	95	19
2	1	47	0	0	0	1682	998	19	21	-1	
3	1	47	1	0	0	1682	998	19	21	-1	
4	1	47	1	1	0	1682	998	19	21	-1	
5	1	47	1	1	1	1682	998	19	21	66	al
2	1	48	0	0	0	1681	1031	23	21	-1	
3	1	48	1	0	0	1681	1031	23	21	-1	
4	1	48	1	1	0	1681	1031	23	21	-1	
5	1	48	1	1	1	1681	1031	23	21	92	22
2	1	49	0	0	0	735	1024	41	39	-1	
3	1	49	1	0	0	735	1024	41	39	-1	
4	1	49	1	1	0	735	1024	41	39	-1	
5	1	49	1	1	1	735	1024	41	39	36	aN
2	1	50	0	0	0	1270	1073	3	6	-1	
3	1	50	1	0	0	1270	1073	3	6	-1	
4	1	50	1	1	0	1270	1073	3	6	-1	
5	1	50	1	1	1	1270	1073	3	6	40	>,
2	1	51	0	0	0	1274	1077	16	15	-1	
3	1	51	1	0	0	1274	1077	16	15	-1	
4	1	51	1	1	0	1274	1077	16	15	-1	
5	1	51	1	1	1	1274	1077	16	15	53	on
2	1	52	0	0	0	1681	1063	22	22	-1	
3	1	52	1	0	0	1681	1063	22	22	-1	
4	1	52	1	1	0	1681	1063	22	22	-1	
5	1	52	1	1	1	1681	1063	22	22	96	23
2	1	53	0	0	0	1680	1096	24	22	-1	
3	1	53	1	0	0	1680	1096	24	22	-1	
4	1	53	1	1	0	1680	1096	24	22	-1	
5	1	53	1	1	1	1680	1096	24	22	96	24
2	1	54	0	0	0	730	1067	113	88	-1	
3	1	54	1	0	0	730	1067	113	88	-1	
4	1	54	1	1	0	730	1067	113	88	-1	
5	1	54	1	1	1	730	1067	113	88	70	@
2	1	55	0	0	0	1679	1129	22	22	-1	
3	1	55	1	0	0	1679	1129	22	22	-1	
4	1	55	1	1	0	1679	1129	22	22	-1	
5	1	55	1	1	1	1679	1129	22	22	90	25
2	1	56	0	0	0	571	1161	78	38	-1	
3	1	56	1	0	0	571	1161	78	38	-1	
4	1	56	1	1	0	571	1161	78	38	-1	
5	1	56	1	1	1	571	1161	78	38	20	NYY
2	1	57	0	0	0	890	1187	39	16	-1	
3	1	57	1	0	0	890	1187	39	16	-1	
4	1	57	1	1	0	890	1187	39	16	-1	
5	1	57	1	1	1	890	1187	39	16	39	-D
2	1	58	0	0	0	601	1213	39	21	-1	
3	1	58	1	0	0	601	1213	39	21	-1	
4	1	58	1	1	0	601	1213	39	21	-1	
5	1	58	1	1	1	601	1213	39	21	23	ao
2	1	59	0	0	0	602	1189	59	28	-1	
3	1	59	1	0	0	602	1189	59	28	-1	
4	1	59	1	1	0	602	1189	59	28	-1	
5	1	59	1	1	1	602	1201	19	16	33	9
5	1	59	1	1	2	640	1189	21	25	25	@
2	1	60	0	0	0	751	1218	39	18	-1	
3	1	60	1	0	0	751	1218	39	18	-1	
4	1	60	1	1	0	751	1218	39	18	-1	
5	1	60	1	1	1	751	1218	39	18	40	ma)
2	1	61	0	0	0	1677	1195	24	21	-1	
3	1	61	1	0	0	1677	1195	24	21	-1	
4	1	61	1	1	0	1677	1195	24	21	-1	
5	1	61	1	1	1	1677	1195	24	21	89	26
2	1	62	0	0	0	660	1230	25	38	-1	
3	1	62	1	0	0	660	1230	25	38	-1	
4	1	62	1	1	0	660	1230	25	38	-1	
5	1	62	1	1	1	660	1230	25	38	0	&
2	1	63	0	0	0	1677	1227	22	22	-1	
3	1	63	1	0	0	1677	1227	22	22	-1	
4	1	63	1	1	0	1677	1227	22	22	-1	
5	1	63	1	1	1	1677	1227	22	22	83	27
2	1	64	0	0	0	1022	1294	31	7	-1	
3	1	64	1	0	0	1022	1294	31	7	-1	
4	1	64	1	1	0	1022	1294	31	7	-1	
5	1	64	1	1	1	1022	1294	31	7	16	Pine
2	1	65	0	0	0	1676	1260	22	22	-1	
3	1	65	1	0	0	1676	1260	22	22	-1	
4	1	65	1	1	0	1676	1260	22	22	-1	
5	1	65	1	1	1	1676	1260	22	22	96	28
2	1	66	0	0	0	643	1297	53	20	-1	
3	1	66	1	0	0	643	1297	53	20	-1	
4	1	66	1	1	0	643	1297	53	20	-1	
5	1	66	1	1	1	643	1297	53	20	0	na
2	1	67	0	0	0	1033	1300	78	23	-1	
3	1	67	1	0	0	1033	1300	78	23	-1	
4	1	67	1	1	0	1033	1300	78	23	-1	
5	1	67	1	1	1	1033	1312	13	11	26	o
2	1	68	0	0	0	1675	1293	23	21	-1	
3	1	68	1	0	0	1675	1293	23	21	-1	
4	1	68	1	1	0	1675	1293	23	21	-1	
5	1	68	1	1	1	1675	1293	23	21	92	29
2	1	69	0	0	0	652	1370	53	26	-1	
3	1	69	1	0	0	652	1370	53	26	-1	
4	1	69	1	1	0	652	1370	53	26	-1	
5	1	69	1	1	1	652	1370	53	26	42	—_
2	1	70	0	0	0	781	1338	175	74	-1	
3	1	70	1	0	0	781	1338	175	74	-1	
4	1	70	1	1	0	781	1338	175	74	-1	
5	1	70	1	1	1	781	1338	175	74	6	aN
2	1	71	0	0	0	983	1330	143	74	-1	
3	1	71	1	0	0	983	1330	143	74	-1	
4	1	71	1	1	0	983	1330	143	74	-1	
5	1	71	1	1	1	983	1330	143	74	31	©.
2	1	72	0	0	0	1674	1392	21	21	-1	
3	1	72	1	0	0	1674	1392	21	21	-1	
4	1	72	1	1	0	1674	1392	21	21	-1	
5	1	72	1	1	1	1674	1392	21	21	96	30
2	1	73	0	0	0	355	1393	65	38	-1	
3	1	73	1	0	0	355	1393	65	38	-1	
4	1	73	1	1	0	355	1393	65	38	-1	
5	1	73	1	1	1	355	1393	65	38	75	a”
2	1	74	0	0	0	537	1383	113	52	-1	
3	1	74	1	0	0	537	1383	113	52	-1	
4	1	74	1	1	0	537	1383	113	52	-1	
5	1	74	1	1	1	537	1397	37	38	11	e
5	1	74	1	1	2	601	1383	49	51	33	cai
2	1	75	0	0	0	800	1371	136	58	-1	
3	1	75	1	0	0	800	1371	136	58	-1	
4	1	75	1	1	0	800	1371	136	58	-1	
5	1	75	1	1	1	800	1371	136	58	54	—S
2	1	76	0	0	0	972	1431	35	17	-1	
3	1	76	1	0	0	972	1431	35	17	-1	
4	1	76	1	1	0	972	1431	35	17	-1	
5	1	76	1	1	1	972	1431	35	17	54	a)
2	1	77	0	0	0	1673	1424	17	21	-1	
3	1	77	1	0	0	1673	1424	17	21	-1	
4	1	77	1	1	0	1673	1424	17	21	-1	
5	1	77	1	1	1	1673	1424	17	21	86	31
2	1	78	0	0	0	541	1453	21	33	-1	
3	1	78	1	0	0	541	1453	21	33	-1	
4	1	78	1	1	0	541	1453	21	33	-1	
5	1	78	1	1	1	541	1453	21	33	65	ity
2	1	79	0	0	0	1672	1457	21	22	-1	
3	1	79	1	0	0	1672	1457	21	22	-1	
4	1	79	1	1	0	1672	1457	21	22	-1	
5	1	79	1	1	1	1672	1457	21	22	94	32
2	1	80	0	0	0	1671	1523	19	21	-1	
3	1	80	1	0	0	1671	1523	19	21	-1	
