level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1728	2200	-1	
2	1	1	0	0	0	194	86	210	23	-1	
3	1	1	1	0	0	194	86	210	23	-1	
4	1	1	1	1	0	194	86	210	23	-1	
5	1	1	1	1	1	194	88	94	21	96	SECTION
5	1	1	1	1	2	298	88	17	17	56	II
5	1	1	1	1	3	337	86	67	18	85	1952-53
2	1	2	0	0	0	396	101	988	53	-1	
3	1	2	1	0	0	396	101	988	53	-1	
4	1	2	1	1	0	396	101	988	53	-1	
5	1	2	1	1	1	396	109	269	45	84	AILBOARD,
5	1	2	1	1	2	693	106	171	40	96	DOORS
5	1	2	1	1	3	895	106	107	38	94	AND
5	1	2	1	1	4	1029	104	109	39	96	SIDE
5	1	2	1	1	5	1167	101	217	40	96	SCREENS
2	1	3	0	0	0	1662	158	59	16	-1	
3	1	3	1	0	0	1662	158	59	16	-1	
4	1	3	1	1	0	1662	158	59	16	-1	
5	1	3	1	1	1	1662	158	59	16	96	PLATE
2	1	4	0	0	0	1673	175	39	15	-1	
3	1	4	1	0	0	1673	175	39	15	-1	
4	1	4	1	1	0	1673	175	39	15	-1	
5	1	4	1	1	1	1673	175	39	15	81	REF.
2	1	5	0	0	0	896	274	63	27	-1	
3	1	5	1	0	0	896	274	63	27	-1	
4	1	5	1	1	0	896	274	63	27	-1	
5	1	5	1	1	1	896	274	63	27	39	=
2	1	6	0	0	0	912	375	269	17	-1	
3	1	6	1	0	0	912	375	269	17	-1	
4	1	6	1	1	0	912	375	269	17	-1	
5	1	6	1	1	1	912	375	269	17	0	\h
2	1	7	0	0	0	866	517	45	12	-1	
3	1	7	1	0	0	866	517	45	12	-1	
4	1	7	1	1	0	866	517	45	12	-1	
5	1	7	1	1	1	866	517	45	12	49	a
2	1	8	0	0	0	1057	635	263	24	-1	
3	1	8	1	0	0	1057	635	263	24	-1	
4	1	8	1	1	0	1057	635	263	24	-1	
5	1	8	1	1	1	1057	635	263	24	52	yy
2	1	9	0	0	0	1066	657	254	25	-1	
3	1	9	1	0	0	1066	657	254	25	-1	
4	1	9	1	1	0	1066	657	254	25	-1	
5	1	9	1	1	1	1066	657	254	25	33	Fr
2	1	10	0	0	0	1157	860	34	29	-1	
3	1	10	1	0	0	1157	860	34	29	-1	
4	1	10	1	1	0	1157	860	34	29	-1	
5	1	10	1	1	1	1157	860	34	29	42	KN
2	1	11	0	0	0	1357	837	174	49	-1	
3	1	11	1	0	0	1357	837	174	49	-1	
4	1	11	1	1	0	1357	837	174	49	-1	
5	1	11	1	1	1	1357	837	37	49	56	WA
5	1	11	1	1	2	1410	837	121	49	40	AEN
2	1	12	0	0	0	1394	889	39	10	-1	
3	1	12	1	0	0	1394	889	39	10	-1	
4	1	12	1	1	0	1394	889	39	10	-1	
5	1	12	1	1	1	1394	889	39	10	26	ee
2	1	13	0	0	0	1155	878	33	71	-1	
3	1	13	1	0	0	1155	878	33	71	-1	
4	1	13	1	1	0	1155	878	33	71	-1	
5	1	13	1	1	1	1155	878	33	71	92	\
2	1	14	0	0	0	1386	911	33	20	-1	
3	1	14	1	0	0	1386	911	33	20	-1	
4	1	14	1	1	0	1386	911	33	20	-1	
5	1	14	1	1	1	1386	911	33	20	50	ww
2	1	15	0	0	0	1413	902	62	42	-1	
3	1	15	1	0	0	1413	902	62	42	-1	
4	1	15	1	1	0	1413	902	62	42	-1	
5	1	15	1	1	1	1413	902	62	42	48	aN)
2	1	16	0	0	0	1470	890	83	44	-1	
3	1	16	1	0	0	1470	890	83	44	-1	
4	1	16	1	1	0	1470	890	83	44	-1	
5	1	16	1	1	1	1470	890	83	44	16	iss
2	1	17	0	0	0	1218	1001	63	19	-1	
3	1	17	1	0	0	1218	1001	63	19	-1	
4	1	17	1	1	0	1218	1001	63	19	-1	
5	1	17	1	1	1	1218	1001	63	19	0	{——
2	1	18	0	0	0	1276	998	42	57	-1	
3	1	18	1	0	0	1276	998	42	57	-1	
4	1	18	1	1	0	1276	998	42	57	-1	
5	1	18	1	1	1	1276	998	42	57	41	iS
2	1	19	0	0	0	955	1065	71	37	-1	
3	1	19	1	0	0	955	1065	71	37	-1	
4	1	19	1	1	0	955	1065	71	37	-1	
5	1	19	1	1	1	955	1065	71	37	27	BB
2	1	20	0	0	0	1240	1083	89	30	-1	
3	1	20	1	0	0	1240	1083	89	30	-1	
4	1	20	1	1	0	1240	1083	89	30	-1	
5	1	20	1	1	1	1240	1088	22	25	36	a
5	1	20	1	1	2	1274	1083	55	30	43	ca
2	1	21	0	0	0	1668	1093	20	22	-1	
3	1	21	1	0	0	1668	1093	20	22	-1	
4	1	21	1	1	0	1668	1093	20	22	-1	
5	1	21	1	1	1	1668	1093	20	22	93	10
2	1	22	0	0	0	1262	1117	51	10	-1	
3	1	22	1	0	0	1262	1117	51	10	-1	
4	1	22	1	1	0	1262	1117	51	10	-1	
5	1	22	1	1	1	1262	1117	51	10	28	Say
2	1	23	0	0	0	1099	1141	27	27	-1	
3	1	23	1	0	0	1099	1141	27	27	-1	
4	1	23	1	1	0	1099	1141	27	27	-1	
5	1	23	1	1	1	1099	1141	27	27	43	“
2	1	24	0	0	0	924	1180	38	10	-1	
3	1	24	1	0	0	924	1180	38	10	-1	
4	1	24	1	1	0	924	1180	38	10	-1	
5	1	24	1	1	1	924	1180	38	10	58	a
2	1	25	0	0	0	986	1130	59	52	-1	
3	1	25	1	0	0	986	1130	59	52	-1	
4	1	25	1	1	0	986	1130	59	52	-1	
5	1	25	1	1	1	986	1130	59	52	53	iD
2	1	26	0	0	0	1667	1159	16	22	-1	
3	1	26	1	0	0	1667	1159	16	22	-1	
4	1	26	1	1	0	1667	1159	16	22	-1	
5	1	26	1	1	1	1667	1159	16	22	38	VW
2	1	27	0	0	0	1068	1218	74	51	-1	
