level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1728	2200	-1	
2	1	1	0	0	0	1426	57	210	20	-1	
3	1	1	1	0	0	1426	57	210	20	-1	
4	1	1	1	1	0	1426	57	210	20	-1	
5	1	1	1	1	1	1426	57	95	19	95	SECTION
5	1	1	1	1	2	1530	59	17	17	55	IT
5	1	1	1	1	3	1571	59	65	18	76	1952-53
2	1	2	0	0	0	502	84	877	41	-1	
3	1	2	1	0	0	502	84	877	41	-1	
4	1	2	1	1	0	502	84	877	41	-1	
5	1	2	1	1	1	502	84	190	39	96	WATER
5	1	2	1	1	2	721	85	143	38	96	PUMP
5	1	2	1	1	3	893	85	107	38	96	AND
5	1	2	1	1	4	1028	85	351	40	96	THERMOSTAT
2	1	3	0	0	0	1517	139	121	4	-1	
3	1	3	1	0	0	1517	139	121	4	-1	
4	1	3	1	1	0	1517	139	121	4	-1	
5	1	3	1	1	1	1517	139	121	4	0	—_——____—
2	1	4	0	0	0	252	143	51	32	-1	
3	1	4	1	0	0	252	143	51	32	-1	
4	1	4	1	1	0	252	143	51	32	-1	
5	1	4	1	1	1	252	143	51	32	44	PLALP
2	1	5	0	0	0	336	146	82	18	-1	
3	1	5	1	0	0	336	146	82	18	-1	
4	1	5	1	1	0	336	146	82	18	-1	
5	1	5	1	1	1	336	146	82	18	91	1234
2	1	6	0	0	0	492	145	185	22	-1	
3	1	6	1	0	0	492	145	185	22	-1	
4	1	6	1	1	0	492	145	185	22	-1	
5	1	6	1	1	1	492	145	185	22	96	DESCRIPTION
2	1	7	0	0	0	851	145	168	26	-1	
3	1	7	1	0	0	851	145	168	26	-1	
4	1	7	1	1	0	851	145	168	26	-1	
5	1	7	1	1	1	851	145	46	26	85	Qty.
5	1	7	1	1	2	927	146	45	21	85	Part
5	1	7	1	1	3	979	146	40	21	96	No.
2	1	8	0	0	0	1288	147	130	21	-1	
3	1	8	1	0	0	1288	147	130	21	-1	
4	1	8	1	1	0	1288	147	130	21	-1	
5	1	8	1	1	1	1288	147	130	21	96	REMARKS
2	1	9	0	0	0	1512	178	123	4	-1	
3	1	9	1	0	0	1512	178	123	4	-1	
4	1	9	1	1	0	1512	178	123	4	-1	
5	1	9	1	1	1	1512	178	123	4	20	_———__—_
2	1	10	0	0	0	319	183	42	22	-1	
3	1	10	1	0	0	319	183	42	22	-1	
4	1	10	1	1	0	319	183	42	22	-1	
5	1	10	1	1	1	319	183	42	22	95	WA
2	1	11	0	0	0	361	182	20	22	-1	
3	1	11	1	0	0	361	182	20	22	-1	
4	1	11	1	1	0	361	182	20	22	-1	
